id,product_name_es,product_name,price
3017620422003,Nutella,,5.404999999999999
7622210449283,,Prince Chocolat,11.072083333333333
3229820129488,,"Muesli Raisin, Figue, Abricot",11.072083333333333
7613034626844,Chocapic,Chocapic,3.2199999999999998
5010477348678,,Special Muesli 30% fruits & noix céréales complètes,11.072083333333333
3046920022606,Excellence 85% cacao,Lindt excellence,0.0
3017620421006,Nutella,Nutella pate a tartiner noisettes-cacao t.750 pot de 750 gr,5.404999999999999
3046920029759,Excellence: 90% cacao,Dark Chocolate 90% cocoa,0.0
3017620429484,Nutella ferrero de avellana y cacao,Nutella pate a tartiner noisettes-cacao t825 pot de 825 gr,0.0
3045140105502,Chocolate,Alpenmilch Chocolate,1.3004166666666666
3168930010906,,Quaker Cruesli Chocolat noir,0.0
